,date,iso_code,total_cases_per_million,people_vaccinated_per_hundred,median_age,population_density,total_deaths_per_million
31407,11/5/21,CZE,153571.063,26.09,43.3,137.176,2773.915
31408,12/5/21,CZE,153728.272,26.83,43.3,137.176,2777.458
31409,13/5/21,CZE,153847.624,27.61,43.3,137.176,2781.002
31410,14/5/21,CZE,153962.408,28.35,43.3,137.176,2783.985
31411,15/5/21,CZE,154061.246,28.65,43.3,137.176,2786.69
31412,16/5/21,CZE,154117.379,28.89,43.3,137.176,2788.088
31413,17/5/21,CZE,154141.529,29.57,43.3,137.176,2789.207
31414,18/5/21,CZE,154245.963,30.24,43.3,137.176,2791.072
31415,19/5/21,CZE,154357.389,30.96,43.3,137.176,2792.471
31416,20/5/21,CZE,154430.865,31.66,43.3,137.176,2794.242
31417,21/5/21,CZE,154493.525,32.3,43.3,137.176,2796.387
31418,22/5/21,CZE,154557.304,32.6,43.3,137.176,2798.438
31419,23/5/21,CZE,154588.541,32.81,43.3,137.176,2799.184
31420,24/5/21,CZE,154607.096,33.25,43.3,137.176,2799.93
31421,25/5/21,CZE,154671.062,33.74,43.3,137.176,2801.142
31422,26/5/21,CZE,154732.137,34.37,43.3,137.176,2802.355
31423,27/5/21,CZE,154783.141,34.94,43.3,137.176,2802.821
31424,28/5/21,CZE,154829.856,35.51,43.3,137.176,2805.525
31425,29/5/21,CZE,154872.189,35.79,43.3,137.176,2806.737
31426,30/5/21,CZE,154893.076,35.99,43.3,137.176,2807.017
31427,31/5/21,CZE,154903.612,36.51,43.3,137.176,2807.39
31428,1/6/21,CZE,154950.98,37.06,43.3,137.176,2808.415
31429,2/6/21,CZE,154995.364,37.65,43.3,137.176,2809.068
31430,3/6/21,CZE,155028.186,38.19,43.3,137.176,2810.001
31431,4/6/21,CZE,155068.468,38.78,43.3,137.176,2810.56
31432,5/6/21,CZE,155098.585,39.1,43.3,137.176,2811.959
31433,6/6/21,CZE,155112.945,39.35,43.3,137.176,2812.145
31434,7/6/21,CZE,155121.337,39.94,43.3,137.176,2812.611
31435,8/6/21,CZE,155157.795,40.54,43.3,137.176,2815.315
31436,9/6/21,CZE,155193.601,41.09,43.3,137.176,2816.155
31437,10/6/21,CZE,155218.497,41.59,43.3,137.176,2816.994
31438,11/6/21,CZE,155236.214,42.08,43.3,137.176,2817.74
31439,12/6/21,CZE,155253.277,42.38,43.3,137.176,2818.206
31440,13/6/21,CZE,155260.271,42.6,43.3,137.176,2818.299
31441,14/6/21,CZE,155264.094,43,43.3,137.176,2818.672
31442,15/6/21,CZE,155281.717,43.42,43.3,137.176,2818.672
31443,16/6/21,CZE,155300.272,43.82,43.3,137.176,2821.003
31444,17/6/21,CZE,155312.767,44.19,43.3,137.176,2821.283
31445,18/6/21,CZE,155327.499,44.58,43.3,137.176,2822.961
31446,19/6/21,CZE,155340.833,44.78,43.3,137.176,2823.241
31447,20/6/21,CZE,155346.801,44.95,43.3,137.176,2823.428
31448,21/6/21,CZE,155352.116,45.25,43.3,137.176,2823.428
31449,22/6/21,CZE,155362.373,45.56,43.3,137.176,2823.707
31450,23/6/21,CZE,155374.774,45.85,43.3,137.176,2824.267
31451,24/6/21,CZE,155393.05,46.13,43.3,137.176,2824.453
31452,25/6/21,CZE,155408.435,46.42,43.3,137.176,2824.547
31453,26/6/21,CZE,155421.023,46.57,43.3,137.176,2824.92
31454,27/6/21,CZE,155427.457,46.7,43.3,137.176,2825.106
31455,28/6/21,CZE,155432.772,46.96,43.3,137.176,2825.106
31456,29/6/21,CZE,155448.437,47.23,43.3,137.176,2825.106
31457,30/6/21,CZE,155464.475,47.49,43.3,137.176,2825.572
32562,2/1/21,DNK,28930.546,0.74,42.3,136.52,231.366
32563,3/1/21,DNK,29132.841,0.83,42.3,136.52,236.354
32564,4/1/21,DNK,29490.297,0.87,42.3,136.52,238.935
32565,5/1/21,DNK,29833.819,1.09,42.3,136.52,244.267
32566,6/1/21,DNK,30217.422,1.4,42.3,136.52,249.6
32567,7/1/21,DNK,30534.626,1.68,42.3,136.52,255.965
32568,8/1/21,DNK,30820.694,1.81,42.3,136.52,261.125
32569,9/1/21,DNK,31120.867,1.84,42.3,136.52,265.426
32570,10/1/21,DNK,31335.203,1.86,42.3,136.52,270.242
32571,11/1/21,DNK,31548.335,1.87,42.3,136.52,274.887
32572,12/1/21,DNK,31733.428,1.88,42.3,136.52,279.359
32573,13/1/21,DNK,31967.202,2.09,42.3,136.52,285.724
32574,14/1/21,DNK,31967.374,2.38,42.3,136.52,285.724
32575,15/1/21,DNK,32339.28,2.63,42.3,136.52,296.045
32576,16/1/21,DNK,32490.657,2.7,42.3,136.52,300.69
32577,17/1/21,DNK,32643.582,2.74,42.3,136.52,305.506
32578,18/1/21,DNK,32782.401,2.81,42.3,136.52,310.667
32579,19/1/21,DNK,32907.115,2.85,42.3,136.52,316.171
32580,20/1/21,DNK,33059.869,2.87,42.3,136.52,322.192
32581,21/1/21,DNK,33190.603,2.9,42.3,136.52,328.557
32582,22/1/21,DNK,33323.574,2.91,42.3,136.52,334.061
32583,23/1/21,DNK,33474.779,2.92,42.3,136.52,338.878
32584,24/1/21,DNK,33604.482,2.93,42.3,136.52,341.286
32585,25/1/21,DNK,33711.994,2.93,42.3,136.52,345.931
32586,26/1/21,DNK,33824.494,2.94,42.3,136.52,349.371
32587,27/1/21,DNK,33926.33,2.94,42.3,136.52,352.812
32588,28/1/21,DNK,34041.239,2.94,42.3,136.52,356.424
32589,29/1/21,DNK,34119.679,2.96,42.3,136.52,358.66
32590,30/1/21,DNK,34193.82,2.98,42.3,136.52,362.445
32591,31/1/21,DNK,34258.671,3,42.3,136.52,365.713
32592,1/2/21,DNK,34342.616,3.01,42.3,136.52,369.153
32593,2/2/21,DNK,34410.908,3.05,42.3,136.52,371.734
32594,3/2/21,DNK,34484.016,3.07,42.3,136.52,373.454
32595,4/2/21,DNK,34579.315,3.09,42.3,136.52,375.862
32596,5/2/21,DNK,34654.659,3.12,42.3,136.52,378.786
32597,6/2/21,DNK,34725.703,3.14,42.3,136.52,381.195
32598,7/2/21,DNK,34800.704,3.17,42.3,136.52,381.367
32599,8/2/21,DNK,34874.672,3.21,42.3,136.52,381.367
32600,9/2/21,DNK,34937.803,3.27,42.3,136.52,386.183
32601,10/2/21,DNK,35018.652,3.32,42.3,136.52,388.075
32602,11/2/21,DNK,35100.877,3.42,42.3,136.52,390.484
32603,12/2/21,DNK,35174.502,3.63,42.3,136.52,392.376
32604,13/2/21,DNK,35221.635,3.74,42.3,136.52,393.064
32605,14/2/21,DNK,35272.38,3.84,42.3,136.52,394.44
32606,15/2/21,DNK,35347.553,4.07,42.3,136.52,395.988
32607,16/2/21,DNK,35413.78,4.29,42.3,136.52,397.193
32608,17/2/21,DNK,35484.996,4.47,42.3,136.52,398.569
32609,18/2/21,DNK,35565.501,4.66,42.3,136.52,399.085
32610,19/2/21,DNK,35660.456,4.89,42.3,136.52,400.461
32611,20/2/21,DNK,35740.273,5.07,42.3,136.52,401.493
32612,21/2/21,DNK,35825.594,5.25,42.3,136.52,402.353
32613,22/2/21,DNK,35903.003,5.48,42.3,136.52,403.213
32614,23/2/21,DNK,35994.001,5.72,42.3,136.52,403.213
32615,24/2/21,DNK,36083.967,5.95,42.3,136.52,403.557
32616,25/2/21,DNK,36187.695,6.2,42.3,136.52,404.589
32617,26/2/21,DNK,36278.865,6.81,42.3,136.52,404.933
32618,27/2/21,DNK,36368.315,6.92,42.3,136.52,405.793
32619,28/2/21,DNK,36447.96,7.11,42.3,136.52,406.31
32620,1/3/21,DNK,36533.454,7.44,42.3,136.52,406.998
32621,2/3/21,DNK,36624.968,7.72,42.3,136.52,407.342
32622,3/3/21,DNK,36723.707,7.95,42.3,136.52,407.858
32623,4/3/21,DNK,36813.329,8.24,42.3,136.52,408.546
32624,5/3/21,DNK,36918.949,8.52,42.3,136.52,409.062
32625,6/3/21,DNK,36986.725,8.77,42.3,136.52,409.062
32626,7/3/21,DNK,37074.97,8.98,42.3,136.52,409.406
32627,8/3/21,DNK,37148.423,9.14,42.3,136.52,409.75
32628,9/3/21,DNK,37239.077,9.32,42.3,136.52,409.75
32629,10/3/21,DNK,37584.32,9.53,42.3,136.52,409.922
32630,11/3/21,DNK,37732.6,9.6,42.3,136.52,410.266
32631,12/3/21,DNK,37843.553,9.66,42.3,136.52,410.782
32632,13/3/21,DNK,37949,9.74,42.3,136.52,411.298
32633,14/3/21,DNK,38042.235,9.76,42.3,136.52,411.47
32634,15/3/21,DNK,38147.511,9.81,42.3,136.52,411.814
32635,16/3/21,DNK,38280.138,9.92,42.3,136.52,412.158
32636,17/3/21,DNK,38415.517,10.1,42.3,136.52,412.33
32637,18/3/21,DNK,38550.724,10.35,42.3,136.52,412.502
32638,19/3/21,DNK,38695.736,10.49,42.3,136.52,412.502
32639,20/3/21,DNK,38797.227,10.54,42.3,136.52,412.846
32640,21/3/21,DNK,38910.244,10.62,42.3,136.52,413.018
32641,22/3/21,DNK,39129.053,10.69,42.3,136.52,413.362
32642,23/3/21,DNK,39172.746,10.8,42.3,136.52,413.534
32643,24/3/21,DNK,38828.535,10.96,42.3,136.52,413.706
32644,25/3/21,DNK,38968.559,11.1,42.3,136.52,414.566
32645,26/3/21,DNK,39104.282,11.2,42.3,136.52,414.91
32646,27/3/21,DNK,39175.842,11.37,42.3,136.52,415.255
32647,28/3/21,DNK,39341.668,11.56,42.3,136.52,415.427
32648,29/3/21,DNK,39458.47,11.86,42.3,136.52,415.599
32649,30/3/21,DNK,39666.613,12.23,42.3,136.52,415.943
32650,31/3/21,DNK,39787.198,12.46,42.3,136.52,416.287
32651,1/4/21,DNK,39901.075,12.53,42.3,136.52,416.975
32652,2/4/21,DNK,40022.865,12.61,42.3,136.52,417.147
32653,3/4/21,DNK,40151.019,12.82,42.3,136.52,417.835
32654,4/4/21,DNK,40254.231,13.02,42.3,136.52,418.007
32655,5/4/21,DNK,40336.628,13.23,42.3,136.52,418.179
32656,6/4/21,DNK,40426.078,13.5,42.3,136.52,418.523
32657,7/4/21,DNK,40531.698,13.79,42.3,136.52,419.039
32658,8/4/21,DNK,40655.036,14.02,42.3,136.52,419.211
32659,9/4/21,DNK,40775.105,14.31,42.3,136.52,419.211
32660,10/4/21,DNK,40904.98,14.59,42.3,136.52,419.727
32661,11/4/21,DNK,41023.845,14.85,42.3,136.52,420.071
32662,12/4/21,DNK,41112.263,16.46,42.3,136.52,420.415
32663,13/4/21,DNK,41209.11,16.78,42.3,136.52,420.931
32664,14/4/21,DNK,41323.331,16.98,42.3,136.52,421.103
32665,15/4/21,DNK,41460.602,17.24,42.3,136.52,421.447
32666,16/4/21,DNK,41577.059,17.54,42.3,136.52,421.963
32667,17/4/21,DNK,41701.601,17.86,42.3,136.52,421.963
32668,18/4/21,DNK,41856.762,18.11,42.3,136.52,422.479
32669,19/4/21,DNK,41984.229,18.54,42.3,136.52,423.167
32670,20/4/21,DNK,42103.266,18.91,42.3,136.52,423.855
32671,21/4/21,DNK,42241.397,19.3,42.3,136.52,424.2
32672,22/4/21,DNK,42395.011,19.79,42.3,136.52,424.544
32673,23/4/21,DNK,42515.768,20.17,42.3,136.52,425.404
32674,24/4/21,DNK,42609.863,20.42,42.3,136.52,425.748
32675,25/4/21,DNK,42715.138,20.68,42.3,136.52,425.92
32676,26/4/21,DNK,42836.24,21.22,42.3,136.52,426.264
32677,27/4/21,DNK,42943.58,21.68,42.3,136.52,426.608
32678,28/4/21,DNK,43087.216,22.09,42.3,136.52,426.952
32679,29/4/21,DNK,43219.499,22.54,42.3,136.52,427.296
32680,30/4/21,DNK,43219.671,22.77,42.3,136.52,427.296
32681,1/5/21,DNK,43476.152,22.9,42.3,136.52,428.328
32682,2/5/21,DNK,43625.292,23.18,42.3,136.52,428.5
32683,3/5/21,DNK,43756.199,23.53,42.3,136.52,428.5
32684,4/5/21,DNK,43895.535,24.01,42.3,136.52,428.672
32685,5/5/21,DNK,43896.051,24.47,42.3,136.52,428.672
32686,6/5/21,DNK,44240.089,24.84,42.3,136.52,429.016
32687,7/5/21,DNK,44416.065,25.12,42.3,136.52,429.36
32688,8/5/21,DNK,44532.522,25.28,42.3,136.52,429.704
32689,9/5/21,DNK,44682.867,25.56,42.3,136.52,429.704
32690,10/5/21,DNK,44843.189,26.02,42.3,136.52,429.704
32691,11/5/21,DNK,45002.479,26.53,42.3,136.52,430.048
32692,12/5/21,DNK,45216.815,26.98,42.3,136.52,430.048
32693,13/5/21,DNK,45449.901,27.31,42.3,136.52,430.048
32694,14/5/21,DNK,45613.491,27.67,42.3,136.52,430.048
32695,15/5/21,DNK,45798.412,27.93,42.3,136.52,430.564
32696,16/5/21,DNK,45964.239,28.28,42.3,136.52,430.564
32697,17/5/21,DNK,46108.047,28.81,42.3,136.52,430.736
32698,18/5/21,DNK,46265.616,29.32,42.3,136.52,430.736
32699,19/5/21,DNK,46453.289,29.87,42.3,136.52,431.08
32700,20/5/21,DNK,46662.121,30.42,42.3,136.52,431.252
32701,21/5/21,DNK,46894.691,31.03,42.3,136.52,431.252
32702,22/5/21,DNK,47024.221,31.48,42.3,136.52,431.424
32703,23/5/21,DNK,47168.373,31.86,42.3,136.52,431.596
32704,24/5/21,DNK,47329.212,32.27,42.3,136.52,431.768
32705,25/5/21,DNK,47466.139,33.01,42.3,136.52,431.94
32706,26/5/21,DNK,47651.232,33.83,42.3,136.52,432.112
32707,27/5/21,DNK,47844.753,34.68,42.3,136.52,432.112
32708,28/5/21,DNK,48017.289,35.38,42.3,136.52,432.284
32709,29/5/21,DNK,48196.877,35.9,42.3,136.52,432.973
32710,30/5/21,DNK,48361.671,36.34,42.3,136.52,432.973
32711,31/5/21,DNK,48506.855,36.96,42.3,136.52,432.973
32712,1/6/21,DNK,48663.565,37.64,42.3,136.52,432.973
32713,2/6/21,DNK,48828.015,38.38,42.3,136.52,432.973
32714,3/6/21,DNK,49006.227,39,42.3,136.52,433.145
32715,4/6/21,DNK,49167.065,39.71,42.3,136.52,433.145
32716,5/6/21,DNK,49269.761,40.31,42.3,136.52,433.317
32717,6/6/21,DNK,49416.837,40.83,42.3,136.52,433.317
32718,7/6/21,DNK,49495.966,41.75,42.3,136.52,433.661
32719,8/6/21,DNK,49561.334,42.67,42.3,136.52,433.661
32720,9/6/21,DNK,49717.699,43.58,42.3,136.52,433.661
32721,10/6/21,DNK,49799.752,44.59,42.3,136.52,434.005
32722,11/6/21,DNK,49871.656,45.42,42.3,136.52,434.177
32723,12/6/21,DNK,49947.173,46,42.3,136.52,434.521
32724,13/6/21,DNK,50001.531,46.57,42.3,136.52,434.521
32725,14/6/21,DNK,50042.472,47.48,42.3,136.52,434.693
32726,15/6/21,DNK,50081.52,48.51,42.3,136.52,434.865
32727,16/6/21,DNK,50142.243,49.4,42.3,136.52,434.865
32728,17/6/21,DNK,50199.353,50.28,42.3,136.52,435.037
32729,18/6/21,DNK,50234.617,50.88,42.3,136.52,435.037
32730,19/6/21,DNK,50276.59,51.29,42.3,136.52,435.381
32731,20/6/21,DNK,50309.962,51.79,42.3,136.52,435.381
32732,21/6/21,DNK,50335.936,52.47,42.3,136.52,435.553
32733,22/6/21,DNK,50362.943,53.26,42.3,136.52,435.553
32734,23/6/21,DNK,50401.476,53.92,42.3,136.52,435.553
32735,24/6/21,DNK,50431.235,54.5,42.3,136.52,435.553
32736,25/6/21,DNK,50469.423,55,42.3,136.52,435.553
32737,26/6/21,DNK,50503.139,55.33,42.3,136.52,435.553
32738,27/6/21,DNK,50533.243,55.61,42.3,136.52,435.725
32739,28/6/21,DNK,50559.217,56.13,42.3,136.52,435.897
32740,29/6/21,DNK,50601.534,56.66,42.3,136.52,436.069
32741,30/6/21,DNK,50660.193,57.22,42.3,136.52,436.069
38212,2/1/21,EST,21724.465,0.19,42.7,31.033,181.861
38213,3/1/21,EST,21982.541,0.19,42.7,31.033,184.125
38214,4/1/21,EST,22276.839,0.24,42.7,31.033,189.407
38215,5/1/21,EST,22600.567,0.38,42.7,31.033,194.689
38216,6/1/21,EST,23141.622,0.5,42.7,31.033,196.953
38217,7/1/21,EST,23959.619,0.6,42.7,31.033,199.972
38218,8/1/21,EST,24552.743,0.77,42.7,31.033,203.745
38219,9/1/21,EST,24969.287,0.81,42.7,31.033,209.782
38220,10/1/21,EST,25291.506,0.82,42.7,31.033,213.555
38221,11/1/21,EST,25509.588,0.89,42.7,31.033,216.573
38222,12/1/21,EST,25760.873,1.01,42.7,31.033,220.346
38223,13/1/21,EST,26404.555,1.11,42.7,31.033,227.138
38224,14/1/21,EST,26879.96,1.25,42.7,31.033,234.684
38225,15/1/21,EST,27238.399,1.34,42.7,31.033,238.457
38226,16/1/21,EST,27687.392,1.36,42.7,31.033,241.475
38227,17/1/21,EST,27980.181,1.36,42.7,31.033,245.248
38228,18/1/21,EST,28180.153,1.41,42.7,31.033,251.285
38229,19/1/21,EST,28630.655,1.47,42.7,31.033,259.586
38230,20/1/21,EST,29085.684,1.53,42.7,31.033,263.359
38231,21/1/21,EST,29589.764,1.65,42.7,31.033,267.132
38232,22/1/21,EST,29958.768,1.74,42.7,31.033,270.15
38233,23/1/21,EST,30323.245,1.76,42.7,31.033,277.696
38234,24/1/21,EST,30724.697,1.77,42.7,31.033,283.733
38235,25/1/21,EST,30920.141,1.8,42.7,31.033,289.016
38236,26/1/21,EST,31188.028,1.86,42.7,31.033,295.807
38237,27/1/21,EST,31667.96,1.9,42.7,31.033,300.335
38238,28/1/21,EST,32188.64,1.99,42.7,31.033,306.372
38239,29/1/21,EST,32707.057,2.08,42.7,31.033,308.635
38240,30/1/21,EST,33011.92,2.1,42.7,31.033,310.145
38241,31/1/21,EST,33359.795,2.12,42.7,31.033,316.182
38242,1/2/21,EST,33636.737,2.17,42.7,31.033,318.445
38243,2/2/21,EST,33940.845,2.27,42.7,31.033,319.955
38244,3/2/21,EST,34457.752,2.39,42.7,31.033,326.746
38245,4/2/21,EST,34964.096,2.55,42.7,31.033,334.292
38246,5/2/21,EST,35410.07,2.66,42.7,31.033,337.311
38247,6/2/21,EST,35853.026,2.69,42.7,31.033,344.102
38248,7/2/21,EST,36166.944,2.7,42.7,31.033,347.875
38249,8/2/21,EST,36422.757,2.77,42.7,31.033,351.648
38250,9/2/21,EST,36831.755,2.94,42.7,31.033,357.685
38251,10/2/21,EST,37432.425,3.14,42.7,31.033,359.949
38252,11/2/21,EST,37941.786,3.35,42.7,31.033,362.213
38253,12/2/21,EST,38479.823,3.46,42.7,31.033,366.74
38254,13/2/21,EST,39050.308,3.47,42.7,31.033,370.513
38255,14/2/21,EST,39553.633,3.47,42.7,31.033,373.532
38256,15/2/21,EST,39863.778,3.52,42.7,31.033,378.06
38257,16/2/21,EST,40329.372,3.66,42.7,31.033,383.342
38258,17/2/21,EST,40975.318,3.93,42.7,31.033,384.851
38259,18/2/21,EST,41726.155,4.33,42.7,31.033,387.869
38260,19/2/21,EST,42443.789,4.62,42.7,31.033,390.888
38261,20/2/21,EST,43037.667,4.66,42.7,31.033,398.434
38262,21/2/21,EST,43477.605,4.7,42.7,31.033,403.716
38263,22/2/21,EST,44103.176,4.86,42.7,31.033,407.489
38264,23/2/21,EST,44829.111,5.14,42.7,31.033,417.299
38265,24/2/21,EST,45635.034,5.17,42.7,31.033,420.318
38266,25/2/21,EST,46504.345,5.45,42.7,31.033,427.864
38267,26/2/21,EST,47412.141,5.84,42.7,31.033,433.901
38268,27/2/21,EST,48596.124,5.92,42.7,31.033,440.692
38269,28/2/21,EST,49502.41,5.93,42.7,31.033,444.465
38270,1/3/21,EST,50278.149,6.12,42.7,31.033,451.257
38271,2/3/21,EST,51116.521,6.34,42.7,31.033,456.539
38272,3/3/21,EST,52213.724,6.56,42.7,31.033,464.085
38273,4/3/21,EST,53283.006,6.95,42.7,31.033,470.122
38274,5/3/21,EST,54440.577,7.37,42.7,31.033,480.687
38275,6/3/21,EST,55602.677,7.64,42.7,31.033,485.969
38276,7/3/21,EST,56598.007,7.71,42.7,31.033,492.76
38277,8/3/21,EST,57488.447,7.97,42.7,31.033,503.325
38278,9/3/21,EST,58475.477,8.27,42.7,31.033,504.834
38279,10/3/21,EST,59593.809,8.58,42.7,31.033,510.871
38280,11/3/21,EST,61069.826,9.19,42.7,31.033,517.662
38281,12/3/21,EST,62093.831,9.63,42.7,31.033,524.454
38282,13/3/21,EST,63290.643,10.03,42.7,31.033,535.773
38283,14/3/21,EST,63996.203,10.43,42.7,31.033,542.565
38284,15/3/21,EST,64961.349,10.69,42.7,31.033,549.356
38285,16/3/21,EST,66064.589,10.97,42.7,31.033,557.657
38286,17/3/21,EST,67410.058,11.36,42.7,31.033,562.184
38287,18/3/21,EST,68692.895,11.86,42.7,31.033,571.994
38288,19/3/21,EST,70012.708,12.34,42.7,31.033,580.295
38289,20/3/21,EST,70954.461,12.51,42.7,31.033,588.596
38290,21/3/21,EST,71990.54,12.61,42.7,31.033,593.878
38291,22/3/21,EST,72739.868,12.76,42.7,31.033,601.424
38292,23/3/21,EST,73541.264,12.97,42.7,31.033,610.479
38293,24/3/21,EST,74712.418,13.36,42.7,31.033,621.044
38294,25/3/21,EST,75790.756,14,42.7,31.033,630.854
38295,26/3/21,EST,76658.557,14.44,42.7,31.033,639.155
38296,27/3/21,EST,77527.113,14.6,42.7,31.033,648.965
38297,28/3/21,EST,78200.225,14.64,42.7,31.033,655.001
38298,29/3/21,EST,78640.917,14.78,42.7,31.033,663.302
38299,30/3/21,EST,79547.958,14.98,42.7,31.033,676.13
38300,31/3/21,EST,80308.605,15.32,42.7,31.033,680.658
38301,1/4/21,EST,80934.177,15.92,42.7,31.033,685.186
38302,2/4/21,EST,81813.297,16.19,42.7,31.033,695.75
38303,3/4/21,EST,82204.94,16.78,42.7,31.033,702.542
38304,4/4/21,EST,82553.57,17.08,42.7,31.033,710.088
38305,5/4/21,EST,82841.831,17.27,42.7,31.033,716.879
38306,6/4/21,EST,83520.225,17.45,42.7,31.033,727.444
38307,7/4/21,EST,84262.761,17.82,42.7,31.033,736.499
38308,8/4/21,EST,84834.001,18.7,42.7,31.033,747.064
38309,9/4/21,EST,85344.872,19.42,42.7,31.033,759.138
38310,10/4/21,EST,85826.313,19.52,42.7,31.033,769.702
38311,11/4/21,EST,86156.832,19.54,42.7,31.033,775.739
38312,12/4/21,EST,86359.822,19.65,42.7,31.033,782.53
38313,13/4/21,EST,86840.509,19.82,42.7,31.033,791.586
38314,14/4/21,EST,87254.79,20.22,42.7,31.033,797.623
38315,15/4/21,EST,87685.672,20.93,42.7,31.033,802.905
38316,16/4/21,EST,88046.375,21.55,42.7,31.033,807.433
38317,17/4/21,EST,88297.66,21.65,42.7,31.033,816.488
38318,18/4/21,EST,88707.414,21.72,42.7,31.033,824.034
38319,19/4/21,EST,88879.465,21.81,42.7,31.033,830.071
38320,20/4/21,EST,89283.181,21.96,42.7,31.033,833.089
38321,21/4/21,EST,89639.357,22.28,42.7,31.033,836.862
38322,22/4/21,EST,89963.084,22.9,42.7,31.033,845.163
38323,23/4/21,EST,90258.892,23.33,42.7,31.033,849.691
38324,24/4/21,EST,90553.189,23.4,42.7,31.033,857.991
38325,25/4/21,EST,90715.431,23.49,42.7,31.033,862.519
38326,26/4/21,EST,90838.432,23.6,42.7,31.033,864.028
38327,27/4/21,EST,91184.043,23.86,42.7,31.033,866.292
38328,28/4/21,EST,91482.869,24.36,42.7,31.033,866.292
38329,29/4/21,EST,91803.578,24.98,42.7,31.033,873.838
38330,30/4/21,EST,92076.747,25.41,42.7,31.033,876.102
38331,1/5/21,EST,92401.984,25.48,42.7,31.033,879.875
38332,2/5/21,EST,92579.317,25.6,42.7,31.033,881.384
38333,3/5/21,EST,92774.006,25.77,42.7,31.033,884.403
38334,4/5/21,EST,93076.605,26.15,42.7,31.033,888.176
38335,5/5/21,EST,93406.37,26.69,42.7,31.033,892.704
38336,6/5/21,EST,93682.557,27.34,42.7,31.033,895.722
38337,7/5/21,EST,93970.818,27.82,42.7,31.033,900.25
38338,8/5/21,EST,94251.533,28.05,42.7,31.033,901.759
38339,9/5/21,EST,94421.32,28.14,42.7,31.033,906.287
38340,10/5/21,EST,94580.543,28.3,42.7,31.033,908.55
38341,11/5/21,EST,94851.447,28.58,42.7,31.033,910.06
38342,12/5/21,EST,95129.144,29.04,42.7,31.033,913.078
38343,13/5/21,EST,95355.527,29.48,42.7,31.033,914.587
38344,14/5/21,EST,95565.308,29.94,42.7,31.033,918.36
38345,15/5/21,EST,95776.599,30.17,42.7,31.033,920.624
38346,16/5/21,EST,95875.453,30.24,42.7,31.033,922.133
38347,17/5/21,EST,95990.908,30.69,42.7,31.033,922.888
38348,18/5/21,EST,96212.764,31.13,42.7,31.033,927.416
38349,19/5/21,EST,96406.699,31.53,42.7,31.033,929.679
38350,20/5/21,EST,96653.456,31.93,42.7,31.033,931.943
38351,21/5/21,EST,96823.243,32.43,42.7,31.033,934.962
38352,22/5/21,EST,96959.073,32.74,42.7,31.033,935.716
38353,23/5/21,EST,97036.798,32.99,42.7,31.033,935.716
38354,24/5/21,EST,97094.903,33.32,42.7,31.033,936.471
38355,25/5/21,EST,97215.64,33.69,42.7,31.033,936.471
38356,26/5/21,EST,97355.243,34.13,42.7,31.033,937.226
38357,27/5/21,EST,97463.907,34.56,42.7,31.033,938.735
38358,28/5/21,EST,97568.798,34.92,42.7,31.033,940.999
38359,29/5/21,EST,97664.633,35.21,42.7,31.033,943.262
38360,30/5/21,EST,97711.419,35.48,42.7,31.033,944.017
38361,31/5/21,EST,97755.186,35.65,42.7,31.033,944.772
38362,1/6/21,EST,97853.286,36.08,42.7,31.033,949.299
38363,2/6/21,EST,97951.385,36.52,42.7,31.033,950.054
38364,3/6/21,EST,98030.619,36.98,42.7,31.033,950.808
38365,4/6/21,EST,98103.062,37.36,42.7,31.033,950.808
38366,5/6/21,EST,98150.602,37.62,42.7,31.033,952.318
38367,6/6/21,EST,98189.087,37.74,42.7,31.033,953.072
38368,7/6/21,EST,98217.008,37.97,42.7,31.033,953.827
38369,8/6/21,EST,98281.904,38.28,42.7,31.033,953.827
38370,9/6/21,EST,98333.218,38.61,42.7,31.033,954.582
38371,10/6/21,EST,98373.967,38.94,42.7,31.033,955.336
38372,11/6/21,EST,98414.715,39.2,42.7,31.033,955.336
38373,12/6/21,EST,98456.219,39.36,42.7,31.033,955.336
38374,13/6/21,EST,98484.14,39.49,42.7,31.033,955.336
38375,14/6/21,EST,98505.269,39.73,42.7,31.033,955.336
38376,15/6/21,EST,98551.3,39.99,42.7,31.033,955.336
38377,16/6/21,EST,98595.822,40.21,42.7,31.033,955.336
38378,17/6/21,EST,98623.742,40.43,42.7,31.033,956.091
38379,18/6/21,EST,98666.001,40.77,42.7,31.033,956.091
38380,19/6/21,EST,98688.639,40.89,42.7,31.033,956.091
38381,20/6/21,EST,98707.504,41.02,42.7,31.033,956.845
38382,21/6/21,EST,98716.559,41.24,42.7,31.033,956.845
38383,22/6/21,EST,98744.48,41.38,42.7,31.033,957.6
38384,23/6/21,EST,98763.345,41.38,42.7,31.033,957.6
38385,24/6/21,EST,98776.928,41.38,42.7,31.033,957.6
38386,25/6/21,EST,98784.474,41.53,42.7,31.033,957.6
38387,26/6/21,EST,98809.376,41.62,42.7,31.033,957.6
38388,27/6/21,EST,98829.751,41.71,42.7,31.033,957.6
38389,28/6/21,EST,98841.07,41.86,42.7,31.033,957.6
38390,29/6/21,EST,98875.028,42.02,42.7,31.033,957.6
38391,30/6/21,EST,98902.194,42.21,42.7,31.033,957.6
42472,2/1/21,FIN,6597.264,,42.8,18.136,101.111
42473,3/1/21,FIN,6627.543,,42.8,18.136,101.111
42474,4/1/21,FIN,6654.037,,42.8,18.136,101.832
