,date,iso_code,total_cases_per_million,people_vaccinated_per_hundred,median_age,icu_patients_per_million,total_deaths_per_million
43282,2021-05-22,FRA,83703.067,34.59,42.0,52.45399999999999,1608.6760000000002
43283,2021-05-23,FRA,83847.61,34.83,42.0,52.025,1609.727
43284,2021-05-24,FRA,83880.616,35.21,42.0,51.743,1610.645
43285,2021-05-25,FRA,83927.31199999999,35.8,42.0,51.018,1613.9160000000002
43286,2021-05-26,FRA,84114.645,36.41,42.0,49.286,1616.0620000000001
43287,2021-05-27,FRA,84320.864,37.07,42.0,47.451,1618.1629999999998
43288,2021-05-28,FRA,84487.727,37.7,42.0,45.941,1620.014
43289,2021-05-29,FRA,84658.335,38.14,42.0,44.817,1621.02
43290,2021-05-30,FRA,84786.539,38.3,42.0,44.299,1621.671
43291,2021-05-31,FRA,84792.015,38.83,42.0,43.588,1623.536
43292,2021-06-01,FRA,84937.847,39.45,42.0,41.812,1625.519
43293,2021-06-02,FRA,84957.88699999999,40.06,42.0,40.760999999999996,1626.94
43294,2021-06-03,FRA,85188.171,40.74,42.0,39.622,1627.976
43295,2021-06-04,FRA,85291.155,41.41,42.0,38.053000000000004,1629.279
43296,2021-06-05,FRA,85389.63900000001,41.85,42.0,37.372,1630.122
43297,2021-06-06,FRA,85466.30699999999,42.05,42.0,37.400999999999996,1630.596
43298,2021-06-07,FRA,85483.683,42.54,42.0,36.586999999999996,1631.543
43299,2021-06-08,FRA,85572.79800000001,43.12,42.0,35.433,1632.6529999999998
43300,2021-06-09,FRA,85655.22300000001,43.68,42.0,34.426,1633.615
43301,2021-06-10,FRA,85721.575,44.27,42.0,33.228,1634.622
43302,2021-06-11,FRA,85778.987,44.84,42.0,32.014,1635.717
43303,2021-06-12,FRA,85837.775,45.26,42.0,31.23,1636.22
43304,2021-06-13,FRA,85881.778,45.41,42.0,31.17,1636.457
43305,2021-06-14,FRA,85892.109,45.76,42.0,30.608,1637.39
43306,2021-06-15,FRA,85940.10800000001,46.21,42.0,28.891,1638.5739999999998
43307,2021-06-16,FRA,85985.457,46.67,42.0,27.721999999999998,1639.225
43308,2021-06-17,FRA,86015.784,47.14,42.0,26.627,1640.0539999999999
43309,2021-06-18,FRA,86062.954,47.61,42.0,25.753,1641.06
43310,2021-06-19,FRA,86101.791,47.94,42.0,25.206,1641.386
43311,2021-06-20,FRA,86130.06,48.05,42.0,25.206,1641.608
43312,2021-06-21,FRA,86137.401,48.33,42.0,24.495,1642.2
43313,2021-06-22,FRA,86170.155,48.66,42.0,23.089000000000002,1642.955
43314,2021-06-23,FRA,86204.641,49.0,42.0,22.334,1643.443
43315,2021-06-24,FRA,86234.36099999999,49.36,42.0,21.298000000000002,1644.094
43316,2021-06-25,FRA,86263.785,49.69,42.0,20.558000000000003,1644.5829999999999
43317,2021-06-26,FRA,86295.281,49.91,42.0,19.965999999999998,1644.76
43318,2021-06-27,FRA,86319.465,50.0,42.0,19.907,1645.027
43319,2021-06-28,FRA,86327.132,50.22,42.0,19.3,1645.6779999999999
43320,2021-06-29,FRA,86377.38,50.49,42.0,18.500999999999998,1646.344
43321,2021-06-30,FRA,86397.805,50.79,42.0,17.82,1646.714
45977,2021-01-02,DEU,21138.618,0.33,46.6,67.973,410.963
45978,2021-01-03,DEU,21262.05,0.36,46.6,68.47399999999999,414.67
45979,2021-01-04,DEU,21408.891,0.42,46.6,68.212,426.07599999999996
45980,2021-01-05,DEU,21627.59,0.48,46.6,67.342,438.102
45981,2021-01-06,DEU,21945.382999999998,0.55,46.6,66.17399999999999,450.95099999999996
45982,2021-01-07,DEU,22485.702,0.62,46.6,65.244,464.68199999999996
45983,2021-01-08,DEU,22713.078999999998,0.69,46.6,65.161,477.01800000000003
45984,2021-01-09,DEU,22985.115,0.77,46.6,64.33800000000001,483.871
45985,2021-01-10,DEU,22996.414,0.81,46.6,63.17,487.911
45986,2021-01-11,DEU,23135.937,0.89,46.6,62.777,498.19699999999995
45987,2021-01-12,DEU,23460.25,0.98,46.6,62.085,511.189
45988,2021-01-13,DEU,23764.967999999997,1.12,46.6,61.549,525.575
45989,2021-01-14,DEU,24019.353,1.22,46.6,60.833999999999996,538.817
45990,2021-01-15,DEU,24121.772,1.33,46.6,60.19,544.753
45991,2021-01-16,DEU,24298.374,1.39,46.6,59.498999999999995,553.799
45992,2021-01-17,DEU,24435.25,1.43,46.6,58.998000000000005,559.008
45993,2021-01-18,DEU,24545.536,1.51,46.6,59.403999999999996,563.322
45994,2021-01-19,DEU,24691.339,1.61,46.6,58.76,583.99
45995,2021-01-20,DEU,25037.022999999997,1.7,46.6,57.401,596.063
45996,2021-01-21,DEU,25135.675,1.78,46.6,56.817,606.385
45997,2021-01-22,DEU,25330.74,1.86,46.6,56.603,616.361
45998,2021-01-23,DEU,25478.892000000003,1.91,46.6,55.292,618.268
45999,2021-01-24,DEU,25599.01,1.94,46.6,54.91,623.31
46000,2021-01-25,DEU,25681.095,2.0,46.6,54.875,633.215
46001,2021-01-26,DEU,25792.978,2.07,46.6,54.338,639.0790000000001
46002,2021-01-27,DEU,25979.342,2.13,46.6,53.48,649.555
46003,2021-01-28,DEU,26156.73,2.18,46.6,52.777,666.063
46004,2021-01-29,DEU,26309.662,2.24,46.6,52.05,670.8660000000001
46005,2021-01-30,DEU,26518.457000000002,2.28,46.6,51.751999999999995,680.628
46006,2021-01-31,DEU,26527.372000000003,2.31,46.6,51.692,681.319
46007,2021-02-01,DEU,26606.847,2.38,46.6,51.406000000000006,691.998
46008,2021-02-02,DEU,26698.502999999997,2.46,46.6,50.678999999999995,703.1189999999999
46009,2021-02-03,DEU,26847.334,2.54,46.6,50.143,712.4630000000001
46010,2021-02-04,DEU,27002.661,2.61,46.6,49.702,722.69
46011,2021-02-05,DEU,27131.802000000003,2.69,46.6,48.461999999999996,730.914
46012,2021-02-06,DEU,27234.686,2.75,46.6,47.175,733.6189999999999
46013,2021-02-07,DEU,27314.185,2.78,46.6,46.794,735.4910000000001
46014,2021-02-08,DEU,27369.607999999997,2.85,46.6,47.092,741.247
46015,2021-02-09,DEU,27437.879,2.92,46.6,45.769,750.961
46016,2021-02-10,DEU,27548.081000000002,3.01,46.6,44.481,758.8989999999999
46017,2021-02-11,DEU,27666.412,3.1,46.6,43.718,765.4780000000001
46018,2021-02-12,DEU,27776.03,3.2,46.6,42.263999999999996,771.998
46019,2021-02-13,DEU,27853.312,3.27,46.6,41.466,774.6080000000001
46020,2021-02-14,DEU,27910.976000000002,3.32,46.6,40.727,776.003
46021,2021-02-15,DEU,27972.142999999996,3.4,46.6,40.834,778.16
46022,2021-02-16,DEU,28042.346,3.49,46.6,39.833,784.6080000000001
46023,2021-02-17,DEU,28156.743,3.61,46.6,38.605,795.3710000000001
46024,2021-02-18,DEU,28274.084,3.72,46.6,37.771,801.485
46025,2021-02-19,DEU,28381.95,3.84,46.6,37.115,807.3969999999999
46026,2021-02-20,DEU,28467.313,3.93,46.6,36.567,809.09
46027,2021-02-21,DEU,28539.947,4.0,46.6,36.341,809.841
46028,2021-02-22,DEU,28599.351000000002,4.12,46.6,36.388000000000005,814.811
46029,2021-02-23,DEU,28668.051,4.25,46.6,36.114000000000004,819.84
46030,2021-02-24,DEU,28796.465,4.39,46.6,35.161,824.429
46031,2021-02-25,DEU,28927.953999999998,4.54,46.6,34.457,826.4910000000001
46032,2021-02-26,DEU,29040.432999999997,4.72,46.6,33.861999999999995,833.595
46033,2021-02-27,DEU,29131.862999999998,4.85,46.6,33.611,835.418
46034,2021-02-28,DEU,29204.782000000003,4.94,46.6,33.778,836.1339999999999
46035,2021-03-01,DEU,29267.642999999996,5.12,46.6,34.111999999999995,840.448
46036,2021-03-02,DEU,29345.02,5.32,46.6,33.957,845.3589999999999
46037,2021-03-03,DEU,29474.363999999998,5.53,46.6,33.564,849.638
46038,2021-03-04,DEU,29610.156000000003,5.75,46.6,33.431999999999995,852.8439999999999
46039,2021-03-05,DEU,29724.35,6.0,46.6,32.848,856.3960000000001
46040,2021-03-06,DEU,29822.847999999998,6.18,46.6,32.729,857.576
46041,2021-03-07,DEU,29900.368,6.32,46.6,33.123000000000005,857.9689999999999
46042,2021-03-08,DEU,29961.5,6.54,46.6,34.052,860.9730000000001
46043,2021-03-09,DEU,30042.953999999998,6.78,46.6,33.086999999999996,864.5239999999999
46044,2021-03-10,DEU,30295.193,7.04,46.6,32.503,868.3860000000001
46045,2021-03-11,DEU,30351.749,7.31,46.6,32.753,871.5089999999999
46046,2021-03-12,DEU,30503.952999999998,7.61,46.6,32.741,874.2260000000001
46047,2021-03-13,DEU,30629.911,7.84,46.6,32.336,874.477
46048,2021-03-14,DEU,30736.918999999998,8.0,46.6,32.98,875.597
46049,2021-03-15,DEU,30814.904,8.23,46.6,33.671,878.434
46050,2021-03-16,DEU,30930.196,8.36,46.6,33.897,881.437
46051,2021-03-17,DEU,31142.947999999997,8.51,46.6,33.957,884.107
46052,2021-03-18,DEU,31346.189,8.65,46.6,34.41,886.789
46053,2021-03-19,DEU,31538.642999999996,8.84,46.6,35.018,889.2560000000001
46054,2021-03-20,DEU,31701.752999999997,9.04,46.6,35.101,890.424
46055,2021-03-21,DEU,31823.432999999997,9.19,46.6,36.281,891.008
46056,2021-03-22,DEU,31921.895,9.42,46.6,37.413000000000004,894.0239999999999
46057,2021-03-23,DEU,32171.822,9.68,46.6,37.616,896.956
46058,2021-03-24,DEU,32454.979,9.98,46.6,38.093,899.685
46059,2021-03-25,DEU,32712.665,10.28,46.6,38.724000000000004,901.89
46060,2021-03-26,DEU,32959.255,10.62,46.6,39.595,903.785
46061,2021-03-27,DEU,33169.361000000004,10.89,46.6,40.274,904.822
46062,2021-03-28,DEU,33189.945,11.06,46.6,41.049,905.347
46063,2021-03-29,DEU,33312.674,11.32,46.6,42.419,907.492
46064,2021-03-30,DEU,33594.925,11.6,46.6,42.765,910.472
46065,2021-03-31,DEU,33893.064,11.88,46.6,43.718,912.855
46066,2021-04-01,DEU,34163.372,12.16,46.6,44.326,915.6439999999999
46067,2021-04-02,DEU,34354.467000000004,12.35,46.6,45.757,917.039
46068,2021-04-03,DEU,34398.246,12.55,46.6,46.543,917.873
46069,2021-04-04,DEU,34521.01,12.72,46.6,48.236000000000004,918.4689999999999
46070,2021-04-05,DEU,34592.285,12.93,46.6,49.486999999999995,919.375
46071,2021-04-06,DEU,34682.785,13.27,46.6,51.751999999999995,920.674
46072,2021-04-07,DEU,35044.845,13.95,46.6,52.777,926.753
46073,2021-04-08,DEU,35360.815,14.68,46.6,53.17,930.257
46074,2021-04-09,DEU,35646.093,15.33,46.6,53.647,933.189
46075,2021-04-10,DEU,35869.31,15.69,46.6,53.838,934.4639999999999
46076,2021-04-11,DEU,35901.562000000005,15.95,46.6,54.422,935.632
46077,2021-04-12,DEU,36049.905,16.36,46.6,55.327,939.16
46078,2021-04-13,DEU,36400.57,16.96,46.6,55.637,943.225
46079,2021-04-14,DEU,36771.45,17.78,46.6,55.458999999999996,946.681
46080,2021-04-15,DEU,37070.733,18.51,46.6,55.518,949.6010000000001
46081,2021-04-16,DEU,37355.07,19.14,46.6,56.18600000000001,952.247
46082,2021-04-17,DEU,37595.796,19.51,46.6,56.733999999999995,953.165
46083,2021-04-18,DEU,37610.301,19.78,46.6,57.425,954.1310000000001
46084,2021-04-19,DEU,37748.739,20.19,46.6,58.522,957.7180000000001
46085,2021-04-20,DEU,38122.956,20.78,46.6,59.01,961.6160000000001
46086,2021-04-21,DEU,38413.229,21.56,46.6,59.236999999999995,964.691
46087,2021-04-22,DEU,38791.308,22.24,46.6,60.0,967.8489999999999
46088,2021-04-23,DEU,39056.646,22.82,46.6,60.035,971.294
46089,2021-04-24,DEU,39228.54,23.19,46.6,59.69,972.7
46090,2021-04-25,DEU,39412.079,23.47,46.6,60.071000000000005,973.427
46091,2021-04-26,DEU,39483.128,23.9,46.6,60.858000000000004,977.456
46092,2021-04-27,DEU,39791.958,24.73,46.6,60.19,981.222
46093,2021-04-28,DEU,40128.821,25.92,46.6,59.988,984.357
46094,2021-04-29,DEU,40417.401,26.89,46.6,59.821000000000005,987.658
46095,2021-04-30,DEU,40588.151,27.68,46.6,59.726000000000006,990.424
46096,2021-05-01,DEU,40809.068,28.0,46.6,59.571000000000005,991.735
46097,2021-05-02,DEU,40913.668,28.24,46.6,59.809,992.748
46098,2021-05-03,DEU,40979.341,28.64,46.6,59.559,996.4780000000001
46099,2021-05-04,DEU,41266.717000000004,29.46,46.6,58.93899999999999,999.875
46100,2021-05-05,DEU,41534.391,30.55,46.6,57.556000000000004,1002.867
46101,2021-05-06,DEU,41747.942,31.47,46.6,56.68600000000001,1006.252
46102,2021-05-07,DEU,41927.797999999995,32.26,46.6,55.566,1009.041
46103,2021-05-08,DEU,42084.233,32.58,46.6,54.778999999999996,1010.59
46104,2021-05-09,DEU,42084.233,32.81,46.6,54.457,1011.2460000000001
46105,2021-05-10,DEU,42171.492,33.28,46.6,54.481,1014.512
46106,2021-05-11,DEU,42406.246,34.24,46.6,53.027,1017.694
46107,2021-05-12,DEU,42484.791,35.5,46.6,51.978,1018.4810000000001
46108,2021-05-13,DEU,42647.258,35.82,46.6,50.583999999999996,1023.2719999999999
46109,2021-05-14,DEU,42770.94,36.46,46.6,49.726000000000006,1025.382
46110,2021-05-15,DEU,42858.782,36.74,46.6,48.677,1026.2160000000001
46111,2021-05-16,DEU,42943.013,36.94,46.6,48.318999999999996,1027.003
46112,2021-05-17,DEU,43007.148,37.37,46.6,47.699,1029.625
46113,2021-05-18,DEU,43097.445999999996,38.0,46.6,46.055,1033.022
46114,2021-05-19,DEU,43239.054000000004,38.69,46.6,44.016000000000005,1035.846
46115,2021-05-20,DEU,43366.907999999996,39.24,46.6,42.658,1038.552
46116,2021-05-21,DEU,43463.403,39.74,46.6,41.239,1040.5539999999999
46117,2021-05-22,DEU,43539.91099999999,40.01,46.6,39.857,1041.532
46118,2021-05-23,DEU,43595.25,40.17,46.6,39.225,1042.056
46119,2021-05-24,DEU,43622.997,40.35,46.6,38.403,1042.438
46120,2021-05-25,DEU,43653.724,40.71,46.6,37.723,1045.6789999999999
46121,2021-05-26,DEU,43707.037000000004,41.36,46.6,35.637,1048.862
46122,2021-05-27,DEU,43789.861,41.94,46.6,33.683,1051.15
46123,2021-05-28,DEU,43863.389,42.46,46.6,32.133,1053.153
46124,2021-05-29,DEU,43917.179000000004,42.68,46.6,30.858,1053.7839999999999
46125,2021-05-30,DEU,43953.448,42.81,46.6,29.94,1053.999
46126,2021-05-31,DEU,43979.740999999995,43.07,46.6,29.154,1056.025
46127,2021-06-01,DEU,44015.343,43.65,46.6,27.235,1058.17
46128,2021-06-02,DEU,44076.082,44.39,46.6,25.554000000000002,1060.125
46129,2021-06-03,DEU,44120.038,44.73,46.6,24.183000000000003,1061.15
46130,2021-06-04,DEU,44155.712,45.17,46.6,23.385,1062.5919999999999
46131,2021-06-05,DEU,44182.517,45.32,46.6,22.515,1063.498
46132,2021-06-06,DEU,44205.926,45.42,46.6,22.002,1063.748
46133,2021-06-07,DEU,44223.137,45.71,46.6,21.323,1065.4289999999999
46134,2021-06-08,DEU,44249.99,46.21,46.6,20.179000000000002,1066.704
46135,2021-06-09,DEU,44289.024000000005,46.86,46.6,18.963,1067.837
46136,2021-06-10,DEU,44321.765,47.45,46.6,17.866,1069.04
46137,2021-06-11,DEU,44347.916,48.01,46.6,16.840999999999998,1070.566
46138,2021-06-12,DEU,44365.602999999996,48.2,46.6,15.924000000000001,1070.8039999999999
46139,2021-06-13,DEU,44377.522000000004,48.29,46.6,15.84,1070.9
46140,2021-06-14,DEU,44387.927,48.61,46.6,15.173,1072.032
46141,2021-06-15,DEU,44401.753,49.1,46.6,14.325999999999999,1073.641
46142,2021-06-16,DEU,44418.904,49.76,46.6,13.468,1074.905
46143,2021-06-17,DEU,44429.643,50.32,46.6,12.694,1076.001
46144,2021-06-18,DEU,44440.764,50.82,46.6,11.99,1077.157
46145,2021-06-19,DEU,44452.635,50.98,46.6,11.454,1077.348
46146,2021-06-20,DEU,44458.94,51.08,46.6,11.049000000000001,1077.4669999999999
46147,2021-06-21,DEU,44464.816,51.38,46.6,10.548,1078.385
46148,2021-06-22,DEU,44472.98,51.87,46.6,10.071,1079.2910000000002
46149,2021-06-23,DEU,44486.508,52.5,46.6,9.619,1080.089
46150,2021-06-24,DEU,44492.17,53.13,46.6,9.249,1080.864
46151,2021-06-25,DEU,44501.121,53.64,46.6,8.713,1081.663
46152,2021-06-26,DEU,44506.937000000005,53.82,46.6,8.486,1081.77
46153,2021-06-27,DEU,44510.942,53.93,46.6,8.355,1081.853
46154,2021-06-28,DEU,44515.005999999994,54.25,46.6,8.141,1082.545
46155,2021-06-29,DEU,44521.788,54.75,46.6,7.8660000000000005,1083.224
46156,2021-06-30,DEU,44531.395,55.32,46.6,7.282,1083.963
58971,2021-01-02,IRL,19451.709,0.08,38.7,11.238,451.945
58972,2021-01-03,IRL,20447.313000000002,0.08,38.7,13.045,453.35
58973,2021-01-04,IRL,21673.506,0.1,38.7,14.65,454.55400000000003
58974,2021-01-05,IRL,22742.16,0.17,38.7,15.252,457.966
58975,2021-01-06,IRL,24313.933999999997,0.31,38.7,17.861,461.37800000000004
58976,2021-01-07,IRL,25618.996,0.54,38.7,20.269000000000002,462.983
58977,2021-01-08,IRL,27270.042,0.8,38.7,21.473000000000003,466.99699999999996
58978,2021-01-09,IRL,28241.965,0.96,38.7,24.283,468.80300000000005
58979,2021-01-10,IRL,29623.89,1.06,38.7,25.688000000000002,470.408
58980,2021-01-11,IRL,30612.47,1.22,38.7,28.899,472.014
58981,2021-01-12,IRL,31224.964,1.4,38.7,32.11,481.045
58982,2021-01-13,IRL,31938.002,1.6,38.7,35.321,493.68800000000005
58983,2021-01-14,IRL,32723.287,1.76,38.7,34.719,499.30699999999996
58984,2021-01-15,IRL,33423.883,1.91,38.7,37.528,508.94
58985,2021-01-16,IRL,34072.501000000004,2.02,38.7,38.330999999999996,520.781
58986,2021-01-17,IRL,34663.722,2.04,38.7,39.334,523.39
58987,2021-01-18,IRL,35088.575,2.21,38.7,39.937,524.995
58988,2021-01-19,IRL,35489.144,2.38,38.7,41.943000000000005,543.4580000000001
58989,2021-01-20,IRL,35987.85,2.55,38.7,42.144,555.499
58990,2021-01-21,IRL,36509.232,2.73,38.7,42.946999999999996,565.534
58991,2021-01-22,IRL,36982.25,2.86,38.7,43.75,575.969
58992,2021-01-23,IRL,37364.557,2.94,38.7,43.348,591.422
58993,2021-01-24,IRL,37639.497,2.97,38.7,44.352,596.038
58994,2021-01-25,IRL,37914.236000000004,2.99,38.7,43.75,597.443
58995,2021-01-26,IRL,38100.473,3.01,38.7,43.348,615.304
58996,2021-01-27,IRL,38367.586,3.06,38.7,42.545,626.141
58997,2021-01-28,IRL,38661.19,3.07,38.7,42.946999999999996,635.573
58998,2021-01-29,IRL,38911.446,3.1,38.7,42.345,645.005
58999,2021-01-30,IRL,39194.614,3.12,38.7,42.746,660.659
59000,2021-01-31,IRL,39444.268,3.12,38.7,42.345,663.669
59001,2021-02-01,IRL,39646.157999999996,3.14,38.7,41.542,665.676
59002,2021-02-02,IRL,39820.956,3.16,38.7,41.542,685.945
59003,2021-02-03,IRL,40022.846,3.18,38.7,40.539,704.81
59004,2021-02-04,IRL,40286.547999999995,3.21,38.7,37.528,719.6610000000001
59005,2021-02-05,IRL,40491.047,3.28,38.7,36.324,726.685
59006,2021-02-06,IRL,40648.586,3.29,38.7,36.124,737.321
59007,2021-02-07,IRL,40853.286,3.3,38.7,35.923,739.7289999999999
59008,2021-02-08,IRL,41019.654,3.32,38.7,35.12,739.93
59009,2021-02-09,IRL,41128.627,3.41,38.7,35.722,752.975
59010,2021-02-10,IRL,41329.113,3.58,38.7,34.117,761.403
59011,2021-02-11,IRL,41502.104,3.7,38.7,34.117,771.8389999999999
59012,2021-02-12,IRL,41686.535,3.79,38.7,34.719,775.6519999999999
59013,2021-02-13,IRL,41902.473,3.82,38.7,34.117,788.8969999999999
59014,2021-02-14,IRL,42060.212,3.87,38.7,32.11,792.309
59015,2021-02-15,IRL,42224.775,3.91,38.7,31.708000000000002,792.309
59016,2021-02-16,IRL,42367.462999999996,4.02,38.7,31.105999999999998,798.7310000000001
59017,2021-02-17,IRL,42495.501,4.21,38.7,30.906,809.9689999999999
59018,2021-02-18,IRL,42675.315,4.38,38.7,30.304000000000002,819.201
59019,2021-02-19,IRL,42826.432,4.57,38.7,30.705,824.62
59020,2021-02-20,IRL,43022.703,4.69,38.7,29.901999999999997,829.837
59021,2021-02-21,IRL,43158.969000000005,4.71,38.7,30.304000000000002,830.038
59022,2021-02-22,IRL,43296.64,4.79,38.7,31.307,830.2389999999999
59023,2021-02-23,IRL,43408.422,5.05,38.7,30.304000000000002,839.069
59024,2021-02-24,IRL,43516.793,5.39,38.7,27.293000000000003,850.307
59025,2021-02-25,IRL,43644.83,5.75,38.7,28.296999999999997,857.1310000000001
59026,2021-02-26,IRL,43799.960999999996,6.07,38.7,27.293000000000003,862.951
59027,2021-02-27,IRL,43946.261,6.25,38.7,26.892,865.56
59028,2021-02-28,IRL,44069.081,6.3,38.7,26.892,866.7639999999999
59029,2021-03-01,IRL,44205.748,6.41,38.7,23.48,866.7639999999999
59030,2021-03-02,IRL,44277.393,6.66,38.7,23.079,869.573
59031,2021-03-03,IRL,44389.577000000005,6.91,38.7,22.075,874.39
59032,2021-03-04,IRL,44481.892,7.29,38.7,21.072,882.216
